Date,Temperature (F),Price ($/Mcf),Imports (MMcf),Production (MMcf),Solar Generation (1000 MWh),Consumption (MMcf),Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI,Natural Gas Generation (1000 MWh),Natural Gas Avg Cost ($/Mcf)
2020-10-01,53.98,2.19,199306.0,223934.0,7085.18487,948293.0,75.29154518950438,709.6851311953353,412.6909620991254,100.05830903790088,460.2769679300292,323.8046647230321,131412.57892,2.58
2020-11-01,54.42,2.71,211570.0,223387.0,5766.51939,772059.0,50.96091205211727,725.9934853420195,326.11074918566777,61.41693811074919,554.14332247557,270.33224755700326,109810.78026,3.09
2020-12-01,54.36,2.8,266618.0,231185.0,5091.42256,884847.0,55.025,755.5392857142857,304.0107142857143,85.38214285714285,461.5571428571429,237.74642857142857,127863.17223,3.28
2021-01-01,54.28,2.86,284065.0,233604.0,5559.24502,864025.0,53.69032258064516,724.0516129032258,311.7806451612903,79.18387096774194,350.958064516129,208.80645161290323,126529.59847,3.31
2021-02-01,53.82,5.63,271877.0,195366.0,6330.40705,784546.0,66.0622950819672,775.7737704918032,407.7245901639344,132.38360655737705,427.0229508196721,323.4131147540984,111182.91493,17.72
2021-03-01,53.77,2.66,238724.0,235898.0,9296.18165,741980.0,75.05526315789474,749.7,479.3157894736842,118.5657894736842,414.2684210526316,343.7447368421053,107018.71133,3.4
2021-04-01,53.85,2.44,208369.0,230075.0,10891.71409,761281.0,101.18204488778056,714.0074812967581,546.7655860349128,129.94513715710724,474.32668329177056,430.3117206982544,107416.26793,3.16
2021-05-01,53.81,2.7,204890.0,237554.0,12457.16045,813818.0,102.54211663066954,654.634989200864,543.3023758099353,172.04103671706264,304.9719222462203,381.0820734341253,114675.79155,3.37
2021-06-01,54.0,2.83,207859.0,229067.0,12196.77663,1087086.0,101.08222222222224,678.7777777777778,564.0511111111111,131.5088888888889,557.4844444444444,514.2733333333333,149375.55551,3.64
2021-07-01,53.98,3.41,227779.0,238939.0,12191.6812,1238444.0,114.50862068965516,619.7349137931035,536.3900862068965,141.8469827586207,484.0538793103448,469.5409482758621,170189.36311,4.22
2021-08-01,53.92,3.52,220959.0,239647.0,11966.82782,1262329.0,119.57511737089202,610.2535211267606,516.9647887323944,148.04460093896714,479.28169014084506,466.2582159624413,172716.00517,4.57
2021-09-01,54.08,4.07,220206.0,233491.0,11214.24963,988732.0,94.8298969072165,629.0721649484536,457.590206185567,117.7319587628866,499.180412371134,408.4871134020619,138214.4087,5.21
2021-10-01,54.3,4.79,228203.0,245106.0,9268.03855,939059.0,60.51895043731778,759.463556851312,417.801749271137,88.67930029154519,525.9883381924199,338.7521865889213,131851.68145,5.88
2021-11-01,54.2,5.18,242405.0,239876.0,7795.101,868341.0,50.0551948051948,717.538961038961,322.68506493506493,84.93831168831169,404.448051948052,241.9155844155844,122433.25919,5.96
2021-12-01,54.5,4.74,252626.0,249961.0,6090.86526,878946.0,44.415770609319,789.9605734767025,303.5663082437276,77.60215053763442,497.7383512544803,251.02867383512543,127586.43005,5.83
2022-01-01,54.21,6.94,296248.0,250242.0,7821.62574,949215.0,47.851612903225806,753.7064516129033,314.02258064516127,82.90322580645162,405.0096774193548,234.6129032258065,134947.53058,6.78
2022-02-01,54.47,5.67,257977.0,228186.0,9026.75939,803999.0,54.01315789473684,794.6875,401.7796052631579,95.08223684210526,554.7730263157895,343.9243421052632,114945.42818,6.2
2022-03-01,54.35,4.7,259499.0,256781.0,11694.22208,776847.0,75.60892388451444,753.2703412073491,479.50656167979,116.5275590551181,428.2703412073491,356.1916010498688,112477.26754,5.26
2022-04-01,54.25,5.49,244998.0,250943.0,13401.63316,743075.0,100.68922305764411,717.0802005012531,549.624060150376,152.5012531328321,481.9423558897243,463.62907268170426,105505.84655,6.41
2022-05-01,54.38,6.72,230899.0,259487.0,15120.20823,922687.0,113.3961038961039,636.3095238095239,544.5194805194806,146.38095238095238,363.2857142857143,399.8030303030303,127091.02336,7.8
2022-06-01,54.23,7.03,228882.0,251866.0,16052.33251,1144526.0,106.73777777777778,658.1555555555556,561.9755555555555,148.7422222222222,466.7155555555556,482.6488888888889,155516.99607,8.26
2022-07-01,54.32,6.0,257197.0,262338.0,15765.47097,1404970.0,91.05387931034484,670.5797413793103,544.5969827586207,123.61637931034484,499.70043103448273,466.7823275862069,189042.19413,7.76
2022-08-01,54.37,6.62,235884.0,264040.0,14502.35057,1380145.0,82.59389671361502,709.2887323943662,535.8262910798122,106.4906103286385,591.2863849765258,487.47417840375584,188859.66884,9.3
2022-09-01,54.39,6.0,233927.0,259484.0,13286.13522,1125139.0,82.03341902313625,668.4473007712082,465.9974293059126,93.17737789203083,543.0231362467866,406.80976863753216,156947.86255,8.42
2022-10-01,54.24,4.67,239507.0,267657.0,11941.50155,946433.0,60.79008746355685,765.603498542274,421.13702623906704,89.2798833819242,575.2594752186588,362.7230320699708,133491.52385,5.99
2022-11-01,53.9,5.8,246184.0,259348.0,8402.51271,902107.0,49.33441558441559,734.9512987012987,328.3733766233766,79.52272727272727,491.7564935064935,273.3636363636364,127523.43894,5.89
2022-12-01,53.38,9.75,292940.0,264144.0,6777.13575,992402.0,48.77777777777778,777.8172043010753,304.8853046594982,78.18279569892474,410.44086021505376,214.6989247311828,140715.95863,9.24
2023-01-01,53.71,8.49,275230.0,283375.0,7806.04484,967085.0,56.95779220779221,721.2077922077922,313.87987012987014,87.75,321.1136363636364,205.0422077922078,138339.10302,7.3
2023-02-01,53.93,5.17,243931.0,255295.0,9434.58761,870374.0,59.24918032786885,786.1180327868852,402.41639344262296,85.51147540983607,531.0786885245901,320.655737704918,124891.94388,4.52
2023-03-01,53.63,3.28,249519.0,286617.0,12212.81238,931959.0,70.44854881266491,779.4564643799472,486.0316622691293,126.07915567282322,393.3641160949868,341.0712401055409,133557.7022,3.48
2023-04-01,53.68,2.5,220387.0,274914.0,15061.64053,868551.0,86.18,760.4125,555.8975,136.91,556.9975,481.9475,119877.76442,2.79
2023-05-01,53.72,2.01,216145.0,287399.0,17281.04775,995707.0,112.65151515151516,632.6406926406927,538.8831168831168,168.69264069264068,354.5151515151515,412.3333333333333,137295.67838,2.63
2023-06-01,53.57,2.02,231555.0,277117.0,17833.69949,1176416.0,110.69555555555556,655.72,560.7822222222222,164.17777777777778,432.35777777777776,463.47333333333336,161851.00512,2.68
2023-07-01,53.51,2.44,256093.0,286964.0,18894.31191,1471338.0,92.38279569892472,668.5419354838709,544.0817204301076,130.24301075268818,469.1182795698925,448.40860215053766,199288.8158,3.1
2023-08-01,53.49,2.52,246435.0,288966.0,17744.05054,1462470.0,89.48826291079813,692.4460093896714,532.8920187793427,118.9906103286385,555.8826291079812,478.8380281690141,198999.93491,3.04
2023-09-01,53.47,2.28,230008.0,279976.0,15582.82385,1191126.0,76.55384615384615,687.5871794871795,469.725641025641,99.8102564102564,536.6461538461539,407.73333333333335,166150.87759,2.96
2023-10-01,53.54,2.36,230969.0,288971.0,14120.71224,1016374.0,57.43895348837209,768.1860465116279,418.9825581395349,88.78779069767442,496.078488372093,321.4767441860465,140654.67524,3.02
2023-11-01,53.81,3.03,251042.0,283648.0,10446.11045,964981.0,51.0,714.7935483870967,323.6419354838709,76.59677419354838,470.5774193548387,255.84193548387097,135357.71949,3.5
2023-12-01,54.36,2.8,276860.0,293102.0,9112.50704,1013898.0,52.42293906810036,746.8637992831541,299.73118279569894,80.17562724014337,301.31182795698925,178.7347670250896,149797.85244,3.4
2024-01-01,54.1,4.6,322997.0,270258.0,9739.60357,1136447.0,,,,,,,160135.50524,4.97
2024-02-01,54.47,2.44,258290.0,276649.0,12489.1304,917197.0,,,,,,,130987.10591,2.98
2024-03-01,54.84,1.72,243413.0,305664.0,15840.33949,922250.0,,,,,,,130604.32358,2.26
2024-04-01,55.04,1.36,221912.0,301482.0,19101.07696,880439.0,,,,,,,121282.09818,2.11
2024-05-01,55.03,1.33,238470.0,314869.0,22209.11726,1045307.0,,,,,,,143617.82789,2.33
2024-06-01,55.27,1.45,246747.0,302439.0,24293.63739,1244084.0,,,,,,,169307.07575,2.77
2024-07-01,55.27,1.47,271444.0,308219.0,24200.47301,1534382.0,,,,,,,207717.35786,2.59
2024-08-01,55.24,1.29,260891.0,313266.0,24055.33215,1493479.0,,,,,,,203074.90468,2.3
2024-09-01,55.31,1.35,246564.0,308861.0,20263.85436,1227936.0,,,,,,,169393.44023,2.45
2024-10-01,55.56,1.6,253967.0,323493.0,19524.80836,1070652.0,,,,,,,146347.74525,2.7
2024-11-01,55.64,1.92,270439.0,313808.0,13878.34018,992045.0,,,,,,,137041.41254,2.72
2024-12-01,55.51,3.13,309387.0,317508.0,12942.0623,1033271.0,,,,,,,145365.01275,3.98
2025-01-01,55.29,,,298146.0,,,,,,,,,156526.71341,5.95
2025-02-01,54.78,,,,,,,,,,,,132339.57223,4.98
2025-03-01,54.94,,,,,,,,,,,,,
